gene,channel,species,divergence_mya,has_ortholog,ortholog_type,target_gene,target_symbol,identity,source_identity
RAD51C,DDR,xenopus_tropicalis,350,True,ortholog_one2one,ENSXETG00000001122,ENSXETP00000002461,61.5176,60.3723
RAD51C,DDR,gallus_gallus,300,True,ortholog_one2one,ENSGALG00010029783,ENSGALP00010044742,69.2722,68.3511
RAD51C,DDR,monodelphis_domestica,180,True,ortholog_one2one,ENSMODG00000014643,ENSMODP00000018294,56.1135,68.3511
RAD51C,DDR,mus_musculus,90,True,ortholog_one2one,ENSMUSG00000007646,ENSMUSP00000064079,86.0656,83.7766
RAD51C,DDR,canis_lupus_familiaris,85,True,ortholog_one2one,ENSCAFG00845023093,ENSCAFP00845031946,91.1051,89.8936
RAD51C,DDR,homo_sapiens,0,True,self,RAD51C,,100.0,0
RAD51D,DDR,saccharomyces_cerevisiae,1000,False,none,,,0,0
RAD51D,DDR,drosophila_melanogaster,600,False,none,,,0,0
RAD51D,DDR,caenorhabditis_elegans,600,True,ortholog_one2one,WBGene00004342,C30A5.2.1,25.3061,18.9024
RAD51D,DDR,danio_rerio,450,True,ortholog_one2one,ENSDARG00000026400,ENSDARP00000107754,54.7401,54.5732
RAD51D,DDR,xenopus_tropicalis,350,True,ortholog_one2one,ENSXETG00000008969,ENSXETP00000019650,57.1875,55.7927
RAD51D,DDR,gallus_gallus,300,True,ortholog_one2one,ENSGALG00010029630,ENSGALP00010044333,53.7313,65.8537
RAD51D,DDR,monodelphis_domestica,180,True,ortholog_one2one,ENSMODG00000019141,ENSMODP00000023889,77.1341,77.1341
RAD51D,DDR,mus_musculus,90,True,ortholog_one2one,ENSMUSG00000018841,ENSMUSP00000018985,82.9787,83.2317
RAD51D,DDR,canis_lupus_familiaris,85,True,ortholog_one2one,ENSCAFG00845010579,ENSCAFP00845014539,70.1333,80.1829
RAD51D,DDR,homo_sapiens,0,True,self,RAD51D,,100.0,0
ATRX,DNAMethylation,saccharomyces_cerevisiae,1000,False,none,,,0,0
ATRX,DNAMethylation,drosophila_melanogaster,600,True,ortholog_one2one,FBgn0039338,FBpp0084213,39.4355,20.7464
ATRX,DNAMethylation,caenorhabditis_elegans,600,True,ortholog_one2one,WBGene00006961,B0041.7.1,38.5578,21.0273
ATRX,DNAMethylation,danio_rerio,450,True,ortholog_one2many,ENSDARG00000042236,ENSDARP00000105895,58.1222,46.9502
ATRX,DNAMethylation,xenopus_tropicalis,350,True,ortholog_one2one,ENSXETG00000004499,ENSXETP00000095223,63.6684,57.9454
ATRX,DNAMethylation,gallus_gallus,300,True,ortholog_one2one,ENSGALG00010013614,ENSGALP00010019407,74.7013,72.7528
ATRX,DNAMethylation,monodelphis_domestica,180,True,ortholog_one2one,ENSMODG00000003920,ENSMODP00000056492,77.3964,74.1974
ATRX,DNAMethylation,mus_musculus,90,True,ortholog_one2one,ENSMUSG00000031229,ENSMUSP00000109203,84.4911,83.9486
ATRX,DNAMethylation,canis_lupus_familiaris,85,True,ortholog_one2one,ENSCAFG00845030352,ENSCAFP00845042336,93.4327,93.0578
ATRX,DNAMethylation,homo_sapiens,0,True,self,ATRX,,100.0,0
DAXX,DNAMethylation,saccharomyces_cerevisiae,1000,False,none,,,0,0
DAXX,DNAMethylation,drosophila_melanogaster,600,True,ortholog_one2one,FBgn0031820,FBpp0078890,9.70464,21.7568
DAXX,DNAMethylation,caenorhabditis_elegans,600,False,none,,,0,0
DAXX,DNAMethylation,danio_rerio,450,True,ortholog_one2one,ENSDARG00000000729,ENSDARP00000105452,34.9162,33.7838
DAXX,DNAMethylation,xenopus_tropicalis,350,True,ortholog_one2one,ENSXETG00000020372,ENSXETP00000076002,31.0345,38.9189
DAXX,DNAMethylation,gallus_gallus,300,True,ortholog_one2one,ENSGALG00010002512,ENSGALP00010003591,43.101,40.9459
DAXX,DNAMethylation,monodelphis_domestica,180,True,ortholog_one2one,ENSMODG00000014146,ENSMODP00000017688,64.8173,64.7297
DAXX,DNAMethylation,mus_musculus,90,True,ortholog_one2one,ENSMUSG00000002307,ENSMUSP00000128504,71.8919,71.8919
DAXX,DNAMethylation,canis_lupus_familiaris,85,True,ortholog_one2one,ENSCAFG00845021574,ENSCAFP00845029838,90.095,89.7297
DAXX,DNAMethylation,homo_sapiens,0,True,self,DAXX,,100.0,0
DNMT3A,DNAMethylation,saccharomyces_cerevisiae,1000,False,none,,,0,0
DNMT3A,DNAMethylation,drosophila_melanogaster,600,False,none,,,0,0
DNMT3A,DNAMethylation,caenorhabditis_elegans,600,False,none,,,0,0
DNMT3A,DNAMethylation,danio_rerio,450,True,ortholog_one2many,ENSDARG00000015566,ENSDARP00000126446,67.3824,72.2588
DNMT3A,DNAMethylation,xenopus_tropicalis,350,True,ortholog_one2one,ENSXETG00000001232,ENSXETP00000002659,76.1555,79.4956
DNMT3A,DNAMethylation,gallus_gallus,300,True,ortholog_one2one,ENSGALG00010009469,ENSGALP00010013137,80.3229,87.2807
DNMT3A,DNAMethylation,monodelphis_domestica,180,True,ortholog_one2one,ENSMODG00000015850,ENSMODP00000019777,96.9609,73.4649
DNMT3A,DNAMethylation,mus_musculus,90,True,ortholog_one2one,ENSMUSG00000020661,ENSMUSP00000020991,96.3656,95.943
DNMT3A,DNAMethylation,canis_lupus_familiaris,85,True,ortholog_one2one,ENSCAFG00845026173,ENSCAFP00845036432,97.5877,97.5877
DNMT3A,DNAMethylation,homo_sapiens,0,True,self,DNMT3A,,100.0,0
DNMT3B,DNAMethylation,saccharomyces_cerevisiae,1000,False,none,,,0,0
DNMT3B,DNAMethylation,drosophila_melanogaster,600,False,none,,,0,0
DNMT3B,DNAMethylation,caenorhabditis_elegans,600,False,none,,,0,0
DNMT3B,DNAMethylation,danio_rerio,450,True,ortholog_one2one,ENSDARG00000036791,ENSDARP00000053417,56.4951,54.0445
DNMT3B,DNAMethylation,xenopus_tropicalis,350,False,none,,,0,0
DNMT3B,DNAMethylation,gallus_gallus,300,True,ortholog_one2one,ENSGALG00010013394,ENSGALP00010019054,57.4493,56.5064
DNMT3B,DNAMethylation,monodelphis_domestica,180,True,ortholog_one2one,ENSMODG00000019447,ENSMODP00000024261,66.8625,66.7057
DNMT3B,DNAMethylation,mus_musculus,90,True,ortholog_one2many,ENSMUSG00000027478,ENSMUSP00000051830,83.2558,83.939
DNMT3B,DNAMethylation,canis_lupus_familiaris,85,True,ortholog_one2one,ENSCAFG00845022122,ENSCAFP00845031242,93.1075,93.4349
DNMT3B,DNAMethylation,homo_sapiens,0,True,self,DNMT3B,,100.0,0
IDH1,DNAMethylation,saccharomyces_cerevisiae,1000,True,ortholog_many2many,YDL066W,YDL066W,61.9159,64.0097
IDH1,DNAMethylation,drosophila_melanogaster,600,True,ortholog_one2one,FBgn0001248,FBpp0305272,62.0042,71.7391
IDH1,DNAMethylation,caenorhabditis_elegans,600,True,ortholog_one2one,WBGene00010317,F59B8.2b.1,71.4943,75.1208
IDH1,DNAMethylation,danio_rerio,450,True,ortholog_one2one,ENSDARG00000025375,ENSDARP00000023774,80.1865,83.0918
IDH1,DNAMethylation,xenopus_tropicalis,350,True,ortholog_one2one,ENSXETG00000008032,ENSXETP00000090325,87.9518,88.1643
IDH1,DNAMethylation,gallus_gallus,300,True,ortholog_one2one,ENSGALG00010022213,ENSGALP00010032576,83.3333,89.372
IDH1,DNAMethylation,monodelphis_domestica,180,True,ortholog_one2one,ENSMODG00000015928,ENSMODP00000019879,89.1304,89.1304
IDH1,DNAMethylation,mus_musculus,90,True,ortholog_one2one,ENSMUSG00000025950,ENSMUSP00000095316,95.6522,95.6522
IDH1,DNAMethylation,canis_lupus_familiaris,85,True,ortholog_one2one,ENSCAFG00845023478,ENSCAFP00845032495,96.8599,96.8599
IDH1,DNAMethylation,homo_sapiens,0,True,self,IDH1,,100.0,0
IDH2,DNAMethylation,saccharomyces_cerevisiae,1000,True,ortholog_many2many,YLR174W,YLR174W,62.6214,57.0796
IDH2,DNAMethylation,drosophila_melanogaster,600,False,none,,,0,0
IDH2,DNAMethylation,caenorhabditis_elegans,600,True,ortholog_one2one,WBGene00007942,C34F6.8.1,67.5862,65.0443
IDH2,DNAMethylation,danio_rerio,450,True,ortholog_one2one,ENSDARG00000003795,ENSDARP00000027389,90.2222,44.9115
IDH2,DNAMethylation,xenopus_tropicalis,350,True,ortholog_one2one,ENSXETG00000027622,ENSXETP00000057536,85.0549,85.6195
IDH2,DNAMethylation,gallus_gallus,300,True,ortholog_one2one,ENSGALG00010020277,ENSGALP00010028917,88.0531,88.0531
IDH2,DNAMethylation,monodelphis_domestica,180,True,ortholog_one2one,ENSMODG00000019516,ENSMODP00000024347,91.6484,92.2566
IDH2,DNAMethylation,mus_musculus,90,True,ortholog_one2one,ENSMUSG00000030541,ENSMUSP00000103007,95.1327,95.1327
IDH2,DNAMethylation,canis_lupus_familiaris,85,True,ortholog_one2one,ENSCAFG00845000909,ENSCAFP00845001241,75.5906,84.9557
IDH2,DNAMethylation,homo_sapiens,0,True,self,IDH2,,100.0,0
TET1,DNAMethylation,saccharomyces_cerevisiae,1000,False,none,,,0,0
TET1,DNAMethylation,drosophila_melanogaster,600,False,none,,,0,0
TET1,DNAMethylation,caenorhabditis_elegans,600,False,none,,,0,0
TET1,DNAMethylation,danio_rerio,450,True,ortholog_one2one,ENSDARG00000075230,ENSDARP00000104252,28.7871,25
TET1,DNAMethylation,xenopus_tropicalis,350,False,none,,,0,0
TET1,DNAMethylation,gallus_gallus,300,True,ortholog_one2one,ENSGALG00010023108,ENSGALP00010034081,34.0737,35.9082
TET1,DNAMethylation,monodelphis_domestica,180,True,ortholog_one2one,ENSMODG00000017310,ENSMODP00000021603,41.3371,41.1049
TET1,DNAMethylation,mus_musculus,90,True,ortholog_one2one,ENSMUSG00000047146,ENSMUSP00000059527,57.4988,54.0262
TET1,DNAMethylation,canis_lupus_familiaris,85,True,ortholog_one2one,ENSCAFG00845002465,ENSCAFP00845003464,80.0655,80.103
TET1,DNAMethylation,homo_sapiens,0,True,self,TET1,,100.0,0
TET2,DNAMethylation,saccharomyces_cerevisiae,1000,False,none,,,0,0
TET2,DNAMethylation,drosophila_melanogaster,600,False,none,,,0,0
TET2,DNAMethylation,caenorhabditis_elegans,600,False,none,,,0,0
TET2,DNAMethylation,danio_rerio,450,True,ortholog_one2one,ENSDARG00000076928,ENSDARP00000101295,39.0087,33.4166
TET2,DNAMethylation,xenopus_tropicalis,350,True,ortholog_one2one,ENSXETG00000014101,ENSXETP00000030770,51.1223,45.5045
TET2,DNAMethylation,gallus_gallus,300,True,ortholog_one2one,ENSGALG00010005756,ENSGALP00010008119,63.3333,62.6374
TET2,DNAMethylation,monodelphis_domestica,180,True,ortholog_one2one,ENSMODG00000020637,ENSMODP00000037282,68.9484,69.4306
TET2,DNAMethylation,mus_musculus,90,True,ortholog_one2one,ENSMUSG00000040943,ENSMUSP00000143029,61.7708,59.2408
TET2,DNAMethylation,canis_lupus_familiaris,85,True,ortholog_one2one,ENSCAFG00845027576,ENSCAFP00845038209,85.7214,86.3636
TET2,DNAMethylation,homo_sapiens,0,True,self,TET2,,100.0,0
AR,Endocrine,saccharomyces_cerevisiae,1000,False,none,,,0,0
AR,Endocrine,drosophila_melanogaster,600,True,ortholog_one2many,FBgn0086254,FBpp0075869,53.1429,58.8608
AR,Endocrine,caenorhabditis_elegans,600,True,ortholog_many2many,WBGene00012722,Y39G8B.1a.1,46.2025,46.2025
AR,Endocrine,danio_rerio,450,True,ortholog_one2many,ENSDARG00000006215,ENSDARP00000018404,72.0635,71.8354
AR,Endocrine,xenopus_tropicalis,350,False,none,,,0,0
AR,Endocrine,gallus_gallus,300,True,ortholog_one2one,ENSGALG00010016880,ENSGALP00010023688,68.8478,52.6087
AR,Endocrine,monodelphis_domestica,180,True,ortholog_one2one,ENSMODG00000006942,ENSMODP00000008606,73.6726,67.8208
AR,Endocrine,mus_musculus,90,True,ortholog_one2one,ENSMUSG00000029378,ENSMUSP00000031325,70.9677,69.8413
AR,Endocrine,canis_lupus_familiaris,85,True,ortholog_one2many,ENSCAFG00845014537,ENSCAFP00845020514,89.8734,89.8734
AR,Endocrine,homo_sapiens,0,True,self,AR,,100.0,0
ESR1,Endocrine,saccharomyces_cerevisiae,1000,False,none,,,0,0
ESR1,Endocrine,drosophila_melanogaster,600,True,ortholog_one2many,FBgn0035849,FBpp0076448,24.5968,20.5042
ESR1,Endocrine,caenorhabditis_elegans,600,False,none,,,0,0
ESR1,Endocrine,danio_rerio,450,True,ortholog_one2one,ENSDARG00000004111,ENSDARP00000082277,48.5061,46.3866
ESR1,Endocrine,xenopus_tropicalis,350,True,ortholog_one2one,ENSXETG00000012364,ENSXETP00000027035,71.2821,70.084
ESR1,Endocrine,gallus_gallus,300,True,ortholog_one2one,ENSGALG00010005186,ENSGALP00010006850,71.275,77.9832
ESR1,Endocrine,monodelphis_domestica,180,True,ortholog_one2one,ENSMODG00000016719,ENSMODP00000020873,86.7572,85.8824
ESR1,Endocrine,mus_musculus,90,True,ortholog_one2one,ENSMUSG00000019768,ENSMUSP00000101215,88.9816,89.5798
ESR1,Endocrine,canis_lupus_familiaris,85,True,ortholog_one2one,ENSCAFG00845000028,ENSCAFP00845000028,89.7993,90.2521
ESR1,Endocrine,homo_sapiens,0,True,self,ESR1,,100.0,0
ESR2,Endocrine,saccharomyces_cerevisiae,1000,False,none,,,0,0
ESR2,Endocrine,drosophila_melanogaster,600,True,ortholog_one2many,FBgn0035849,FBpp0076448,24.5968,23.0189
ESR2,Endocrine,caenorhabditis_elegans,600,False,none,,,0,0
ESR2,Endocrine,danio_rerio,450,True,ortholog_one2many,ENSDARG00000016454,ENSDARP00000110930,51.5371,53.7736
ESR2,Endocrine,xenopus_tropicalis,350,True,ortholog_one2one,ENSXETG00000007257,ENSXETP00000015773,66.9708,69.2453
ESR2,Endocrine,gallus_gallus,300,True,ortholog_one2one,ENSGALG00010017591,ENSGALP00010025019,73.3826,74.9057
ESR2,Endocrine,monodelphis_domestica,180,True,ortholog_one2one,ENSMODG00000009240,ENSMODP00000011536,81.6135,82.0755
ESR2,Endocrine,mus_musculus,90,True,ortholog_one2one,ENSMUSG00000021055,ENSMUSP00000151463,82.8924,88.6792
ESR2,Endocrine,canis_lupus_familiaris,85,True,ortholog_one2one,ENSCAFG00845001856,ENSCAFP00845002631,89.225,89.0566
ESR2,Endocrine,homo_sapiens,0,True,self,ESR2,,100.0,0
FOXA1,Endocrine,saccharomyces_cerevisiae,1000,False,none,,,0,0
FOXA1,Endocrine,drosophila_melanogaster,600,False,none,,,0,0
FOXA1,Endocrine,caenorhabditis_elegans,600,False,none,,,0,0
FOXA1,Endocrine,danio_rerio,450,True,ortholog_one2one,ENSDARG00000102138,ENSDARP00000137654,69.0867,62.5
FOXA1,Endocrine,xenopus_tropicalis,350,False,none,,,0,0
FOXA1,Endocrine,gallus_gallus,300,True,ortholog_one2one,ENSGALG00010004888,ENSGALP00010006428,80.0905,75
FOXA1,Endocrine,monodelphis_domestica,180,True,ortholog_one2one,ENSMODG00000012030,ENSMODP00000015070,89.3182,83.2627
FOXA1,Endocrine,mus_musculus,90,True,ortholog_one2one,ENSMUSG00000035451,ENSMUSP00000041118,95.7265,94.9153
FOXA1,Endocrine,canis_lupus_familiaris,85,True,ortholog_one2one,ENSCAFG00845002956,ENSCAFP00845004155,91.6667,93.2203
FOXA1,Endocrine,homo_sapiens,0,True,self,FOXA1,,100.0,0
GATA3,Endocrine,saccharomyces_cerevisiae,1000,True,ortholog_many2many,YKR034W,YKR034W,15.6134,9.45946
GATA3,Endocrine,drosophila_melanogaster,600,True,ortholog_many2many,FBgn0032223,FBpp0305311,13.8955,26.3514
GATA3,Endocrine,caenorhabditis_elegans,600,True,ortholog_many2many,WBGene00001252,C39B10.6a.1,48.6111,7.88288
GATA3,Endocrine,danio_rerio,450,True,ortholog_one2one,ENSDARG00000016526,ENSDARP00000017572,80.5936,79.5045
GATA3,Endocrine,xenopus_tropicalis,350,True,ortholog_one2one,ENSXETG00000025398,ENSXETP00000054187,71.0843,79.7297
GATA3,Endocrine,gallus_gallus,300,True,ortholog_one2one,ENSGALG00010005232,ENSGALP00010006944,92.3423,92.3423
GATA3,Endocrine,monodelphis_domestica,180,True,ortholog_one2one,ENSMODG00000016735,ENSMODP00000020895,97.0721,97.0721
GATA3,Endocrine,mus_musculus,90,True,ortholog_one2one,ENSMUSG00000015619,ENSMUSP00000100041,96.614,96.3964
GATA3,Endocrine,canis_lupus_familiaris,85,True,ortholog_one2one,ENSCAFG00845001133,ENSCAFP00845001549,64.8837,62.8378
GATA3,Endocrine,homo_sapiens,0,True,self,GATA3,,100.0,0
PGR,Endocrine,saccharomyces_cerevisiae,1000,False,none,,,0,0
PGR,Endocrine,drosophila_melanogaster,600,True,ortholog_one2many,FBgn0035849,FBpp0076448,20.9677,11.1468
PGR,Endocrine,caenorhabditis_elegans,600,False,none,,,0,0
PGR,Endocrine,danio_rerio,450,True,ortholog_one2one,ENSDARG00000035966,ENSDARP00000109370,49.0054,29.0461
PGR,Endocrine,xenopus_tropicalis,350,True,ortholog_one2many,ENSXETG00000042404,ENSXETP00000107940,66.8966,10.3966
PGR,Endocrine,gallus_gallus,300,True,ortholog_one2one,ENSGALG00010008178,ENSGALP00010011083,64.8855,54.6624
PGR,Endocrine,monodelphis_domestica,180,True,ortholog_one2one,ENSMODG00000000509,ENSMODP00000000609,72.3158,73.6334
PGR,Endocrine,mus_musculus,90,True,ortholog_one2one,ENSMUSG00000031870,ENSMUSP00000140124,80.7775,80.1715
PGR,Endocrine,canis_lupus_familiaris,85,True,ortholog_one2one,ENSCAFG00845015739,ENSCAFP00845022074,74.4813,76.9561
PGR,Endocrine,homo_sapiens,0,True,self,PGR,,100.0,0
B2M,Immune,saccharomyces_cerevisiae,1000,False,none,,,0,0
B2M,Immune,drosophila_melanogaster,600,False,none,,,0,0
B2M,Immune,caenorhabditis_elegans,600,False,none,,,0,0
B2M,Immune,danio_rerio,450,True,ortholog_one2one,ENSDARG00000071168,ENSDARP00000095795,17.6,36.9748
B2M,Immune,xenopus_tropicalis,350,True,ortholog_one2many,ENSXETG00000043370,ENSXETP00000062884,7.88043,24.3697
B2M,Immune,gallus_gallus,300,True,ortholog_one2one,ENSGALG00010023281,ENSGALP00010034517,43.6975,43.6975
B2M,Immune,monodelphis_domestica,180,True,ortholog_one2one,ENSMODG00000017688,ENSMODP00000053420,53.2787,54.6218
B2M,Immune,mus_musculus,90,True,ortholog_one2one,ENSMUSG00000060802,ENSMUSP00000099534,68.0672,68.0672
B2M,Immune,canis_lupus_familiaris,85,True,ortholog_one2one,ENSCAFG00845028622,ENSCAFP00845039622,61.5385,67.2269
B2M,Immune,homo_sapiens,0,True,self,B2M,,100.0,0
CD274,Immune,saccharomyces_cerevisiae,1000,False,none,,,0,0
CD274,Immune,drosophila_melanogaster,600,False,none,,,0,0
CD274,Immune,caenorhabditis_elegans,600,False,none,,,0,0
CD274,Immune,danio_rerio,450,False,none,,,0,0
CD274,Immune,xenopus_tropicalis,350,False,none,,,0,0
CD274,Immune,gallus_gallus,300,False,none,,,0,0
CD274,Immune,monodelphis_domestica,180,True,ortholog_one2one,ENSMODG00000015352,ENSMODP00000046291,50.7299,47.931
CD274,Immune,mus_musculus,90,True,ortholog_one2one,ENSMUSG00000016496,ENSMUSP00000016640,69.3103,69.3103
CD274,Immune,canis_lupus_familiaris,85,True,ortholog_one2one,ENSCAFG00845016107,ENSCAFP00845022568,75.4325,75.1724
CD274,Immune,homo_sapiens,0,True,self,CD274,,100.0,0
CTLA4,Immune,saccharomyces_cerevisiae,1000,False,none,,,0,0
CTLA4,Immune,drosophila_melanogaster,600,False,none,,,0,0
CTLA4,Immune,caenorhabditis_elegans,600,False,none,,,0,0
CTLA4,Immune,danio_rerio,450,False,none,,,0,0
CTLA4,Immune,xenopus_tropicalis,350,True,ortholog_one2one,ENSXETG00000036858,ENSXETP00000078836,35.8852,33.6323
CTLA4,Immune,gallus_gallus,300,True,ortholog_one2one,ENSGALG00010021983,ENSGALP00010032215,46.3415,42.6009
CTLA4,Immune,monodelphis_domestica,180,True,ortholog_one2one,ENSMODG00000016230,ENSMODP00000043678,54.5455,67.2646
CTLA4,Immune,mus_musculus,90,True,ortholog_one2one,ENSMUSG00000026011,ENSMUSP00000027164,74.8879,74.8879
CTLA4,Immune,canis_lupus_familiaris,85,True,ortholog_one2one,ENSCAFG00845018252,ENSCAFP00845025290,87.4439,87.4439
CTLA4,Immune,homo_sapiens,0,True,self,CTLA4,,100.0,0
HLA-A,Immune,saccharomyces_cerevisiae,1000,False,none,,,0,0
HLA-A,Immune,drosophila_melanogaster,600,False,none,,,0,0
HLA-A,Immune,caenorhabditis_elegans,600,False,none,,,0,0
HLA-A,Immune,danio_rerio,450,True,ortholog_many2many,ENSDARG00000097275,ENSDARP00000129196,29.1667,17.2603
HLA-A,Immune,xenopus_tropicalis,350,False,none,,,0,0
HLA-A,Immune,gallus_gallus,300,True,ortholog_one2many,ENSGALG00010002303,ENSGALP00010003079,32.0225,15.6164
HLA-A,Immune,monodelphis_domestica,180,True,ortholog_many2many,ENSMODG00000038708,ENSMODP00000054745,60,38.6301
HLA-A,Immune,mus_musculus,90,False,none,,,0,0
HLA-A,Immune,canis_lupus_familiaris,85,False,none,,,0,0
HLA-A,Immune,homo_sapiens,0,True,self,HLA-A,,100.0,0
HLA-B,Immune,saccharomyces_cerevisiae,1000,False,none,,,0,0
HLA-B,Immune,drosophila_melanogaster,600,False,none,,,0,0
HLA-B,Immune,caenorhabditis_elegans,600,False,none,,,0,0
HLA-B,Immune,danio_rerio,450,True,ortholog_many2many,ENSDARG00000097275,ENSDARP00000129196,27.7778,16.5746
HLA-B,Immune,xenopus_tropicalis,350,False,none,,,0,0
HLA-B,Immune,gallus_gallus,300,True,ortholog_one2many,ENSGALG00010002303,ENSGALP00010003079,32.0225,15.7459
HLA-B,Immune,monodelphis_domestica,180,True,ortholog_many2many,ENSMODG00000038708,ENSMODP00000054745,56.1702,36.4641
HLA-B,Immune,mus_musculus,90,False,none,,,0,0
HLA-B,Immune,canis_lupus_familiaris,85,False,none,,,0,0
HLA-B,Immune,homo_sapiens,0,True,self,HLA-B,,100.0,0
HLA-C,Immune,saccharomyces_cerevisiae,1000,False,none,,,0,0
HLA-C,Immune,drosophila_melanogaster,600,False,none,,,0,0
HLA-C,Immune,caenorhabditis_elegans,600,False,none,,,0,0
HLA-C,Immune,danio_rerio,450,True,ortholog_many2many,ENSDARG00000097275,ENSDARP00000129196,29.1667,17.2131
HLA-C,Immune,xenopus_tropicalis,350,False,none,,,0,0
HLA-C,Immune,gallus_gallus,300,True,ortholog_one2many,ENSGALG00010002303,ENSGALP00010003079,30.8989,15.0273
HLA-C,Immune,monodelphis_domestica,180,True,ortholog_many2many,ENSMODG00000038708,ENSMODP00000054745,57.4468,36.8852
HLA-C,Immune,mus_musculus,90,False,none,,,0,0
HLA-C,Immune,canis_lupus_familiaris,85,False,none,,,0,0
HLA-C,Immune,homo_sapiens,0,True,self,HLA-C,,100.0,0
JAK1,Immune,saccharomyces_cerevisiae,1000,False,none,,,0,0
JAK1,Immune,drosophila_melanogaster,600,False,none,,,0,0
JAK1,Immune,caenorhabditis_elegans,600,False,none,,,0,0
JAK1,Immune,danio_rerio,450,True,ortholog_one2one,ENSDARG00000020625,ENSDARP00000037399,62.706,62.6516
JAK1,Immune,xenopus_tropicalis,350,True,ortholog_one2one,ENSXETG00000020396,ENSXETP00000044013,77.4956,76.6898
JAK1,Immune,gallus_gallus,300,True,ortholog_one2one,ENSGALG00010024493,ENSGALP00010036507,80.8255,81.4558
JAK1,Immune,monodelphis_domestica,180,True,ortholog_one2one,ENSMODG00000001226,ENSMODP00000001468,89.9497,15.5113
JAK1,Immune,mus_musculus,90,True,ortholog_one2one,ENSMUSG00000028530,ENSMUSP00000099842,94.8829,94.8007
JAK1,Immune,canis_lupus_familiaris,85,True,ortholog_one2one,ENSCAFG00845004547,ENSCAFP00845006435,95.3408,95.7539
JAK1,Immune,homo_sapiens,0,True,self,JAK1,,100.0,0
JAK2,Immune,saccharomyces_cerevisiae,1000,False,none,,,0,0
JAK2,Immune,drosophila_melanogaster,600,False,none,,,0,0
JAK2,Immune,caenorhabditis_elegans,600,False,none,,,0,0
JAK2,Immune,danio_rerio,450,True,ortholog_one2many,ENSDARG00000018882,ENSDARP00000105218,68.7389,68.3746
JAK2,Immune,xenopus_tropicalis,350,True,ortholog_one2one,ENSXETG00000000586,ENSXETP00000001294,78.1222,77.9152
JAK2,Immune,gallus_gallus,300,True,ortholog_one2one,ENSGALG00010012833,ENSGALP00010017849,83.5025,87.1908
JAK2,Immune,monodelphis_domestica,180,True,ortholog_one2one,ENSMODG00000015373,ENSMODP00000019196,92.3894,92.2262
JAK2,Immune,mus_musculus,90,True,ortholog_one2one,ENSMUSG00000024789,ENSMUSP00000064394,93.7279,93.7279
JAK2,Immune,canis_lupus_familiaris,85,True,ortholog_one2one,ENSCAFG00845015887,ENSCAFP00845022298,94.7418,89.1343
JAK2,Immune,homo_sapiens,0,True,self,JAK2,,100.0,0
PDCD1LG2,Immune,saccharomyces_cerevisiae,1000,False,none,,,0,0
PDCD1LG2,Immune,drosophila_melanogaster,600,False,none,,,0,0
PDCD1LG2,Immune,caenorhabditis_elegans,600,False,none,,,0,0
PDCD1LG2,Immune,danio_rerio,450,True,ortholog_one2one,ENSDARG00000100899,ENSDARP00000134264,15.914,27.1062
PDCD1LG2,Immune,xenopus_tropicalis,350,True,ortholog_one2one,ENSXETG00000040791,ENSXETP00000115934,27.2446,32.2344
PDCD1LG2,Immune,gallus_gallus,300,True,ortholog_one2one,ENSGALG00010013312,ENSGALP00010018821,28.8235,35.8974
PDCD1LG2,Immune,monodelphis_domestica,180,True,ortholog_one2one,ENSMODG00000015349,ENSMODP00000019167,43.7288,47.2527
PDCD1LG2,Immune,mus_musculus,90,True,ortholog_one2one,ENSMUSG00000016498,ENSMUSP00000158422,69.6356,63.0037
PDCD1LG2,Immune,canis_lupus_familiaris,85,True,ortholog_one2one,ENSCAFG00845016232,ENSCAFP00845022756,55.9633,67.033
PDCD1LG2,Immune,homo_sapiens,0,True,self,PDCD1LG2,,100.0,0
STAT1,Immune,saccharomyces_cerevisiae,1000,False,none,,,0,0
STAT1,Immune,drosophila_melanogaster,600,False,none,,,0,0
STAT1,Immune,caenorhabditis_elegans,600,True,ortholog_many2many,WBGene00013111,Y51H4A.17a.1,23.9377,22.5333
STAT1,Immune,danio_rerio,450,True,ortholog_one2many,ENSDARG00000006266,ENSDARP00000015753,61.5487,61.4667
STAT1,Immune,xenopus_tropicalis,350,True,ortholog_one2one,ENSXETG00000004649,ENSXETP00000010105,77.6486,80.1333
STAT1,Immune,gallus_gallus,300,True,ortholog_one2one,ENSGALG00010013934,ENSGALP00010019718,80.1536,83.4667
STAT1,Immune,monodelphis_domestica,180,True,ortholog_one2one,ENSMODG00000011747,ENSMODP00000014714,87.0667,87.0667
STAT1,Immune,mus_musculus,90,True,ortholog_one2one,ENSMUSG00000026104,ENSMUSP00000066743,93.5915,93.4667
STAT1,Immune,canis_lupus_familiaris,85,True,ortholog_one2one,ENSCAFG00845025854,ENSCAFP00845035824,93.0233,96
STAT1,Immune,homo_sapiens,0,True,self,STAT1,,100.0,0
AKT1,PI3K_Growth,saccharomyces_cerevisiae,1000,False,none,,,0,0
AKT1,PI3K_Growth,drosophila_melanogaster,600,False,none,,,0,0
AKT1,PI3K_Growth,caenorhabditis_elegans,600,False,none,,,0,0
AKT1,PI3K_Growth,danio_rerio,450,True,ortholog_one2many,ENSDARG00000099657,ENSDARP00000131294,90.2834,46.4583
