gene,channel,species,divergence_mya,has_ortholog,ortholog_type,target_gene,target_symbol,identity,source_identity
SNAI1,InvasionMetastasis,saccharomyces_cerevisiae,1000,False,none,,,0,0
SNAI1,InvasionMetastasis,drosophila_melanogaster,600,False,none,,,0,0
SNAI1,InvasionMetastasis,caenorhabditis_elegans,600,True,ortholog_one2one,WBGene00019299,K02D7.2.1,41.9689,30.6818
SNAI1,InvasionMetastasis,danio_rerio,450,True,ortholog_one2many,ENSDARG00000046019,ENSDARP00000067651,52.3438,50.7576
SNAI1,InvasionMetastasis,xenopus_tropicalis,350,True,ortholog_one2one,ENSXETG00000027366,ENSXETP00000026599,37.2881,58.3333
SNAI1,InvasionMetastasis,gallus_gallus,300,True,ortholog_one2one,ENSGALG00010015071,ENSGALP00010021085,59.375,57.5758
SNAI1,InvasionMetastasis,monodelphis_domestica,180,True,ortholog_one2one,ENSMODG00000045163,ENSMODP00000052196,57.9151,56.8182
SNAI1,InvasionMetastasis,mus_musculus,90,True,ortholog_one2one,ENSMUSG00000042821,ENSMUSP00000050581,87.5,87.5
SNAI1,InvasionMetastasis,canis_lupus_familiaris,85,True,ortholog_one2one,ENSCAFG00845025916,ENSCAFP00845035882,87.1212,87.1212
SNAI1,InvasionMetastasis,homo_sapiens,0,True,self,SNAI1,,100.0,0
SNAI2,InvasionMetastasis,saccharomyces_cerevisiae,1000,False,none,,,0,0
SNAI2,InvasionMetastasis,drosophila_melanogaster,600,True,ortholog_one2many,FBgn0001983,FBpp0080299,24.0876,49.2537
SNAI2,InvasionMetastasis,caenorhabditis_elegans,600,False,none,,,0,0
SNAI2,InvasionMetastasis,danio_rerio,450,False,none,,,0,0
SNAI2,InvasionMetastasis,xenopus_tropicalis,350,True,ortholog_one2one,ENSXETG00000024006,ENSXETP00000051787,89.4737,88.806
SNAI2,InvasionMetastasis,gallus_gallus,300,False,none,,,0,0
SNAI2,InvasionMetastasis,monodelphis_domestica,180,True,ortholog_one2one,ENSMODG00000010173,ENSMODP00000012734,94.7761,94.7761
SNAI2,InvasionMetastasis,mus_musculus,90,True,ortholog_one2one,ENSMUSG00000022676,ENSMUSP00000023356,95.1673,95.5224
SNAI2,InvasionMetastasis,canis_lupus_familiaris,85,True,ortholog_one2one,ENSCAFG00845028533,ENSCAFP00845039473,97.7612,97.7612
SNAI2,InvasionMetastasis,homo_sapiens,0,True,self,SNAI2,,100.0,0
TWIST1,InvasionMetastasis,saccharomyces_cerevisiae,1000,False,none,,,0,0
TWIST1,InvasionMetastasis,drosophila_melanogaster,600,True,ortholog_many2many,FBgn0053557,FBpp0090974,26.6667,19.802
TWIST1,InvasionMetastasis,caenorhabditis_elegans,600,True,ortholog_many2many,WBGene00001953,C02B8.4.1,32.0225,28.2178
TWIST1,InvasionMetastasis,danio_rerio,450,False,none,,,0,0
TWIST1,InvasionMetastasis,xenopus_tropicalis,350,True,ortholog_one2one,ENSXETG00000045674,ENSXETP00000104614,66.0494,52.9703
TWIST1,InvasionMetastasis,gallus_gallus,300,True,ortholog_one2one,ENSGALG00010003808,ENSGALP00010005152,61.5385,87.1287
TWIST1,InvasionMetastasis,monodelphis_domestica,180,True,ortholog_one2one,ENSMODG00000023924,ENSMODP00000001708,78.836,73.7624
TWIST1,InvasionMetastasis,mus_musculus,90,True,ortholog_one2one,ENSMUSG00000035799,ENSMUSP00000040089,94.6602,96.5347
TWIST1,InvasionMetastasis,canis_lupus_familiaris,85,True,ortholog_one2one,ENSCAFG00845007076,ENSCAFP00845009804,96.1538,99.0099
TWIST1,InvasionMetastasis,homo_sapiens,0,True,self,TWIST1,,100.0,0
VIM,InvasionMetastasis,saccharomyces_cerevisiae,1000,False,none,,,0,0
VIM,InvasionMetastasis,drosophila_melanogaster,600,False,none,,,0,0
VIM,InvasionMetastasis,caenorhabditis_elegans,600,False,none,,,0,0
VIM,InvasionMetastasis,danio_rerio,450,True,ortholog_one2many,ENSDARG00000010008,ENSDARP00000016261,69.4505,67.8112
VIM,InvasionMetastasis,xenopus_tropicalis,350,True,ortholog_one2one,ENSXETG00000007462,ENSXETP00000016267,77.2234,76.3949
VIM,InvasionMetastasis,gallus_gallus,300,True,ortholog_one2one,ENSGALG00010004281,ENSGALP00010005851,54.5259,54.2918
VIM,InvasionMetastasis,monodelphis_domestica,180,True,ortholog_one2one,ENSMODG00000009818,ENSMODP00000012279,92.3567,93.3476
VIM,InvasionMetastasis,mus_musculus,90,True,ortholog_one2one,ENSMUSG00000026728,ENSMUSP00000028062,97.4249,97.4249
VIM,InvasionMetastasis,canis_lupus_familiaris,85,True,ortholog_one2one,ENSCAFG00845023475,ENSCAFP00845032490,69.0244,60.7296
VIM,InvasionMetastasis,homo_sapiens,0,True,self,VIM,,100.0,0
ZEB1,InvasionMetastasis,saccharomyces_cerevisiae,1000,False,none,,,0,0
ZEB1,InvasionMetastasis,drosophila_melanogaster,600,False,none,,,0,0
ZEB1,InvasionMetastasis,caenorhabditis_elegans,600,False,none,,,0,0
ZEB1,InvasionMetastasis,danio_rerio,450,True,ortholog_one2many,ENSDARG00000013207,ENSDARP00000047723,57.2356,54.8444
ZEB1,InvasionMetastasis,xenopus_tropicalis,350,True,ortholog_one2one,ENSXETG00000011655,ENSXETP00000025489,73.5321,72.3556
ZEB1,InvasionMetastasis,gallus_gallus,300,True,ortholog_one2one,ENSGALG00010004855,ENSGALP00010006370,84.4843,83.7333
ZEB1,InvasionMetastasis,monodelphis_domestica,180,True,ortholog_one2one,ENSMODG00000007847,ENSMODP00000033223,85.7527,85.0667
ZEB1,InvasionMetastasis,mus_musculus,90,True,ortholog_one2one,ENSMUSG00000024238,ENSMUSP00000025081,86.9293,86.3111
ZEB1,InvasionMetastasis,canis_lupus_familiaris,85,True,ortholog_one2one,ENSCAFG00845010369,ENSCAFP00845014278,94.3192,92.9778
ZEB1,InvasionMetastasis,homo_sapiens,0,True,self,ZEB1,,100.0,0
ZEB2,InvasionMetastasis,saccharomyces_cerevisiae,1000,False,none,,,0,0
ZEB2,InvasionMetastasis,drosophila_melanogaster,600,False,none,,,0,0
ZEB2,InvasionMetastasis,caenorhabditis_elegans,600,False,none,,,0,0
ZEB2,InvasionMetastasis,danio_rerio,450,True,ortholog_one2one,ENSDARG00000078416,ENSDARP00000084452,71.6161,71.911
ZEB2,InvasionMetastasis,xenopus_tropicalis,350,True,ortholog_one2one,ENSXETG00000000237,ENSXETP00000076391,82.9403,86.9028
ZEB2,InvasionMetastasis,gallus_gallus,300,True,ortholog_one2one,ENSGALG00010009461,ENSGALP00010013036,90.493,84.6787
ZEB2,InvasionMetastasis,monodelphis_domestica,180,True,ortholog_one2one,ENSMODG00000003112,ENSMODP00000056617,93.8925,94.9753
ZEB2,InvasionMetastasis,mus_musculus,90,True,ortholog_one2one,ENSMUSG00000026872,ENSMUSP00000134849,96.6255,96.7051
ZEB2,InvasionMetastasis,canis_lupus_familiaris,85,True,ortholog_one2one,ENSCAFG00845006084,ENSCAFP00845008511,94.7538,96.7051
ZEB2,InvasionMetastasis,homo_sapiens,0,True,self,ZEB2,,100.0,0
POT1,Telomere,saccharomyces_cerevisiae,1000,False,none,,,0,0
POT1,Telomere,drosophila_melanogaster,600,False,none,,,0,0
POT1,Telomere,caenorhabditis_elegans,600,False,none,,,0,0
POT1,Telomere,danio_rerio,450,True,ortholog_one2one,ENSDARG00000079915,ENSDARP00000102969,29.3661,35.8044
POT1,Telomere,xenopus_tropicalis,350,True,ortholog_one2one,ENSXETG00000021222,ENSXETP00000071291,50.3175,50
POT1,Telomere,gallus_gallus,300,True,ortholog_one2one,ENSGALG00010001194,ENSGALP00010001308,45.2267,59.7792
POT1,Telomere,monodelphis_domestica,180,True,ortholog_one2one,ENSMODG00000015312,ENSMODP00000047008,56.8365,66.877
POT1,Telomere,mus_musculus,90,True,ortholog_one2many,ENSMUSG00000029676,ENSMUSP00000110986,75,75.7098
POT1,Telomere,canis_lupus_familiaris,85,True,ortholog_one2one,ENSCAFG00845005675,ENSCAFP00845007856,72.1019,89.2744
POT1,Telomere,homo_sapiens,0,True,self,POT1,,100.0,0
RAP1,Telomere,saccharomyces_cerevisiae,1000,False,none,,,0,0
RAP1,Telomere,drosophila_melanogaster,600,False,none,,,0,0
RAP1,Telomere,caenorhabditis_elegans,600,False,none,,,0,0
RAP1,Telomere,danio_rerio,450,True,ortholog_one2one,ENSDARG00000103977,ENSDARP00000144881,19.5652,31.5789
RAP1,Telomere,xenopus_tropicalis,350,True,ortholog_one2one,ENSXETG00000012487,ENSXETP00000084628,23.0075,38.3459
RAP1,Telomere,gallus_gallus,300,True,ortholog_one2one,ENSGALG00010008811,ENSGALP00010012023,35.4523,36.3409
RAP1,Telomere,monodelphis_domestica,180,True,ortholog_one2one,ENSMODG00000002248,ENSMODP00000002740,64.6739,59.6491
RAP1,Telomere,mus_musculus,90,True,ortholog_one2one,ENSMUSG00000033430,ENSMUSP00000052170,86.2595,84.9624
RAP1,Telomere,canis_lupus_familiaris,85,True,ortholog_one2one,ENSCAFG00845023262,ENSCAFP00845032164,91.3366,92.4812
RAP1,Telomere,homo_sapiens,0,True,self,RAP1,,100.0,0
TERC,Telomere,saccharomyces_cerevisiae,1000,False,none,,,0,0
TERC,Telomere,drosophila_melanogaster,600,False,none,,,0,0
TERC,Telomere,caenorhabditis_elegans,600,False,none,,,0,0
TERC,Telomere,danio_rerio,450,False,none,,,0,0
TERC,Telomere,xenopus_tropicalis,350,False,none,,,0,0
TERC,Telomere,gallus_gallus,300,False,none,,,0,0
TERC,Telomere,monodelphis_domestica,180,False,none,,,0,0
TERC,Telomere,mus_musculus,90,False,none,,,0,0
TERC,Telomere,canis_lupus_familiaris,85,False,none,,,0,0
TERC,Telomere,homo_sapiens,0,True,self,TERC,,100.0,0
TERF1,Telomere,saccharomyces_cerevisiae,1000,False,none,,,0,0
TERF1,Telomere,drosophila_melanogaster,600,False,none,,,0,0
TERF1,Telomere,caenorhabditis_elegans,600,False,none,,,0,0
TERF1,Telomere,danio_rerio,450,True,ortholog_one2one,ENSDARG00000058710,ENSDARP00000118728,27.3973,22.779
TERF1,Telomere,xenopus_tropicalis,350,True,ortholog_one2one,ENSXETG00000033317,ENSXETP00000070538,34.8519,34.8519
TERF1,Telomere,gallus_gallus,300,True,ortholog_one2one,ENSGALG00010002814,ENSGALP00010004024,43.2203,34.8519
TERF1,Telomere,monodelphis_domestica,180,True,ortholog_one2one,ENSMODG00000025642,ENSMODP00000038458,50.7317,47.3804
TERF1,Telomere,mus_musculus,90,True,ortholog_one2one,ENSMUSG00000025925,ENSMUSP00000140744,66.7458,64.0091
TERF1,Telomere,canis_lupus_familiaris,85,True,ortholog_one2one,ENSCAFG00845027899,ENSCAFP00845038653,81.9025,80.41
TERF1,Telomere,homo_sapiens,0,True,self,TERF1,,100.0,0
TERF2,Telomere,saccharomyces_cerevisiae,1000,False,none,,,0,0
TERF2,Telomere,drosophila_melanogaster,600,False,none,,,0,0
TERF2,Telomere,caenorhabditis_elegans,600,False,none,,,0,0
TERF2,Telomere,danio_rerio,450,True,ortholog_one2one,ENSDARG00000039302,ENSDARP00000057422,22.1254,23.4317
TERF2,Telomere,xenopus_tropicalis,350,True,ortholog_one2one,ENSXETG00000031339,ENSXETP00000059331,36.7865,32.1033
TERF2,Telomere,gallus_gallus,300,True,ortholog_one2one,ENSGALG00010008246,ENSGALP00010011279,32.312,42.8044
TERF2,Telomere,monodelphis_domestica,180,True,ortholog_one2one,ENSMODG00000002766,ENSMODP00000028344,64.0741,63.8376
TERF2,Telomere,mus_musculus,90,True,ortholog_one2one,ENSMUSG00000031921,ENSMUSP00000068948,85.2126,85.0554
TERF2,Telomere,canis_lupus_familiaris,85,True,ortholog_one2one,ENSCAFG00845009607,ENSCAFP00845013183,92.4354,92.4354
TERF2,Telomere,homo_sapiens,0,True,self,TERF2,,100.0,0
TERT,Telomere,saccharomyces_cerevisiae,1000,True,ortholog_one2one,YLR318W,YLR318W,21.3801,16.6961
TERT,Telomere,drosophila_melanogaster,600,False,none,,,0,0
TERT,Telomere,caenorhabditis_elegans,600,True,ortholog_one2one,WBGene00006618,DY3.4a.3,18.3601,9.09894
TERT,Telomere,danio_rerio,450,True,ortholog_one2one,ENSDARG00000042637,ENSDARP00000124988,33.0601,32.0671
TERT,Telomere,xenopus_tropicalis,350,True,ortholog_one2one,ENSXETG00000015624,ENSXETP00000034113,40.7948,44.4346
TERT,Telomere,gallus_gallus,300,True,ortholog_one2one,ENSGALG00010008150,ENSGALP00010010988,39.9853,47.9682
TERT,Telomere,monodelphis_domestica,180,True,ortholog_one2one,ENSMODG00000000966,ENSMODP00000036990,46.8603,52.7385
TERT,Telomere,mus_musculus,90,True,ortholog_one2one,ENSMUSG00000021611,ENSMUSP00000022104,62.656,62.1025
TERT,Telomere,canis_lupus_familiaris,85,True,ortholog_one2one,ENSCAFG00845025817,ENSCAFP00845036111,70.0951,71.6431
TERT,Telomere,homo_sapiens,0,True,self,TERT,,100.0,0
TINF2,Telomere,saccharomyces_cerevisiae,1000,False,none,,,0,0
TINF2,Telomere,drosophila_melanogaster,600,False,none,,,0,0
TINF2,Telomere,caenorhabditis_elegans,600,False,none,,,0,0
TINF2,Telomere,danio_rerio,450,True,ortholog_one2many,ENSDARG00000054473,ENSDARP00000113476,14.359,18.6253
TINF2,Telomere,xenopus_tropicalis,350,True,ortholog_one2one,ENSXETG00000038771,ENSXETP00000081003,27.0718,21.7295
TINF2,Telomere,gallus_gallus,300,False,none,,,0,0
TINF2,Telomere,monodelphis_domestica,180,False,none,,,0,0
TINF2,Telomere,mus_musculus,90,True,ortholog_one2one,ENSMUSG00000007589,ENSMUSP00000154628,62.2912,57.8714
TINF2,Telomere,canis_lupus_familiaris,85,True,ortholog_one2one,ENSCAFG00845006448,ENSCAFP00845008999,76.3441,78.714
TINF2,Telomere,homo_sapiens,0,True,self,TINF2,,100.0,0
TPP1,Telomere,saccharomyces_cerevisiae,1000,False,none,,,0,0
TPP1,Telomere,drosophila_melanogaster,600,False,none,,,0,0
TPP1,Telomere,caenorhabditis_elegans,600,False,none,,,0,0
TPP1,Telomere,danio_rerio,450,True,ortholog_one2one,ENSDARG00000078055,ENSDARP00000142667,13.6461,13.9738
TPP1,Telomere,xenopus_tropicalis,350,True,ortholog_one2one,ENSXETG00000049274,ENSXETP00000107032,61.0619,61.2789
TPP1,Telomere,gallus_gallus,300,True,ortholog_one2one,ENSGALG00010003814,ENSGALP00010005168,62.6087,63.9432
TPP1,Telomere,monodelphis_domestica,180,True,ortholog_one2one,ENSMODG00000018566,ENSMODP00000023163,75.9227,76.7318
TPP1,Telomere,mus_musculus,90,True,ortholog_one2one,ENSMUSG00000030894,ENSMUSP00000033184,88.4342,88.2771
TPP1,Telomere,canis_lupus_familiaris,85,True,ortholog_one2one,ENSCAFG00845006934,ENSCAFP00845009837,77.1429,76.6376
TPP1,Telomere,homo_sapiens,0,True,self,TPP1,,100.0,0
